arquivo,destino,nota
data_raw/cartografia_guanabara_1960/fontes/ipp1955/cobertura_4.jpg,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp1955/cobertura_5.jpg,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp1955/cobertura_6.jpg,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp1955/mapa_digital_ipp.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp1955/mapa_digital_webmap.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_1953_folder.html,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_1955_folder.html,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_aereo_1955_item.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_cartografia_app.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_cartografia_webmap.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ipp_fotografias_folder.html,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/marco_santa_cruz_inventario.html,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/pcrj_inhoaiba_2018.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/pcrj_inhoaiba_2018.txt,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/pcrj_plano_manejo_marapendi.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/pcrj_plano_manejo_marapendi.txt,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/rodrigues_favelas_parques_2020.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/sagmacs_esqueleto_1958_reproducao-000.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/sagmacs_esqueleto_1958_reproducao-001.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_base_galeao_sem_data.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_busca_marapendi.json,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_carta_df_1922.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_lagoa_jacarepagua_1965.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_relatorio_1962_pareceres.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/spu_relatorio_1962_pareceres.txt,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ufrj_ilha_universitaria_1954.pdf,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/fontes/ufrj_ilha_universitaria_1954.txt,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/Explorar_Guanabara_1960.html,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/LEIA-ME.md,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3098_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3099_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3100_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3101_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3102_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3103_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3104_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3105_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3106_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3107_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3108_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3109_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3110_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3111_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3112_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3113_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3562.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3563.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3114_3564.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3555.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3556.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3557.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3558.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3559.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3560.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3561.png,P4,dados -> data/ de P4
data_raw/cartografia_guanabara_1960/municipal_v4/apoio_1942/13_3115_3562.png,P4,dados -> data/ de P4
